"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of gene silencing by RNA","GO:0060967","1","0","12","544","1","15922","ZC3H12A"
"GO:BP","chromosome organization involved in meiotic cell cycle","GO:0070192","1","0","37","544","3","15922","MEIKIN,HORMAD1,DMC1"
"GO:BP","regulation of androgen receptor signaling pathway","GO:0060765","1","0","26","544","1","15922","DAB2"
"GO:BP","protein auto-ADP-ribosylation","GO:0070213","1","0","11","544","2","15922","PARP10,PARP12"
"GO:BP","sulfide oxidation, using sulfide:quinone oxidoreductase","GO:0070221","1","0","6","544","1","15922","SQOR"
"GO:BP","negative regulation of response to cytokine stimulus","GO:0060761","1","0","70","544","6","15922","NLRC5,PADI2,KLF4,STAP1,CARD16,IL1RN"
"GO:BP","lymphocyte apoptotic process","GO:0070227","1","0","40","544","6","15922","IDO1,CD274,ADAM8,PDCD1,TNFRSF21,JAK3"
"GO:BP","positive regulation of response to cytokine stimulus","GO:0060760","1","0","42","544","7","15922","CD74,NLRC5,ZBP1,CD300LF,CASP4,EDN1,IFIH1"
"GO:BP","protein poly-ADP-ribosylation","GO:0070212","1","0","7","544","1","15922","PARP10"
"GO:BP","positive regulation of mast cell chemotaxis","GO:0060754","1","0","5","544","1","15922","VEGFC"
"GO:BP","chorionic trophoblast cell differentiation","GO:0060718","1","0","2","544","1","15922","E2F8"
"GO:BP","regulation of lymphocyte apoptotic process","GO:0070228","1","0","32","544","5","15922","IDO1,CD274,ADAM8,PDCD1,JAK3"
"GO:BP","negative regulation of lymphocyte apoptotic process","GO:0070229","1","0","14","544","1","15922","JAK3"
"GO:BP","chorion development","GO:0060717","1","0","2","544","1","15922","E2F8"
"GO:BP","spongiotrophoblast layer development","GO:0060712","1","0","1","544","1","15922","ASCL2"
"GO:BP","positive regulation of lymphocyte apoptotic process","GO:0070230","1","0","13","544","4","15922","IDO1,CD274,ADAM8,PDCD1"
"GO:BP","regulation of mast cell chemotaxis","GO:0060753","1","0","5","544","1","15922","VEGFC"
"GO:BP","kynurenine metabolic process","GO:0070189","1","0","9","544","2","15922","IDO1,IDO2"
"GO:BP","negative regulation of androgen receptor signaling pathway","GO:0060766","1","0","15","544","1","15922","DAB2"
"GO:BP","regulation of canonical Wnt signaling pathway","GO:0060828","1","0","258","544","10","15922","PSME2,LRRK2,PSMB9,KREMEN1,PSME1,DKK2,PSMB10,PSMB8,CYLD,DAB2"
"GO:BP","regulation of gene silencing by RNA","GO:0060966","1","0","109","544","1","15922","ZC3H12A"
"GO:BP","negative regulation of gene silencing by miRNA","GO:0060965","1","0","11","544","1","15922","ZC3H12A"
"GO:BP","regulation of gene silencing by miRNA","GO:0060964","1","0","107","544","1","15922","ZC3H12A"
"GO:BP","heart formation","GO:0060914","1","0","16","544","1","15922","PIM1"
"GO:BP","positive regulation of macrophage cytokine production","GO:0060907","1","0","5","544","1","15922","CD74"
"GO:BP","synaptonemal complex organization","GO:0070193","1","0","12","544","1","15922","HORMAD1"
"GO:BP","cell fate commitment involved in formation of primary germ layer","GO:0060795","1","0","20","544","1","15922","KLF4"
"GO:BP","regulation of establishment of protein localization","GO:0070201","1","0","606","544","30","15922","AIM2,GBP1,P2RX7,CD274,LRRK2,HLA-DRB1,NOD2,CLEC9A,ATP13A2,HLA-E,HCAR2,ADAM8,IFI27,RIPK2,TLR8,ABLIM3,E2F1,GHRL,CLEC6A,GSDMD,TNFRSF21,ZC3H12A,CARD17,CARD16,RSAD2,LRP5,BTN2A2,IFIH1,PMAIP1,LILRA2"
"GO:BP","blood vessel endothelial cell fate commitment","GO:0060846","1","0","3","544","1","15922","NRP1"
"GO:BP","artery development","GO:0060840","1","0","55","544","1","15922","NRP1"
"GO:BP","endothelial cell fate commitment","GO:0060839","1","0","7","544","1","15922","NRP1"
"GO:BP","blood vessel endothelial cell differentiation","GO:0060837","1","0","9","544","1","15922","NRP1"
"GO:BP","protein trimerization","GO:0070206","1","0","31","544","3","15922","STEAP4,TRIM22,ASIC1"
"GO:BP","protein homotrimerization","GO:0070207","1","0","23","544","2","15922","STEAP4,ASIC1"
"GO:BP","endothelial cell fate specification","GO:0060847","1","0","3","544","1","15922","NRP1"
"GO:BP","regulation of cell growth involved in cardiac muscle cell development","GO:0061050","1","0","10","544","1","15922","EDN1"
"GO:BP","positive regulation of cell growth involved in cardiac muscle cell development","GO:0061051","1","0","8","544","1","15922","EDN1"
"GO:BP","regulation of chemokine-mediated signaling pathway","GO:0070099","1","0","9","544","2","15922","PADI2,EDN1"
"GO:BP","CENP-A containing chromatin organization","GO:0061641","1","0","43","544","3","15922","CENPM,OIP5,CENPU"
"GO:BP","cytoskeleton-dependent cytokinesis","GO:0061640","1","0","92","544","2","15922","SEPTIN4,ANLN"
"GO:BP","regulation of protein complex stability","GO:0061635","1","0","10","544","1","15922","TAPBP"
"GO:BP","pri-miRNA transcription by RNA polymerase II","GO:0061614","1","0","39","544","1","15922","KLF4"
"GO:BP","regulation of programmed necrotic cell death","GO:0062098","1","0","25","544","1","15922","CYLD"
"GO:BP","calcium ion transmembrane transport via high voltage-gated calcium channel","GO:0061577","1","0","16","544","1","15922","CAMK2D"
"GO:BP","histone H3-K9 modification","GO:0061647","1","0","28","544","1","15922","BRCA1"
"GO:BP","actin filament bundle organization","GO:0061572","1","0","142","544","4","15922","PLEK,NRP1,FAM107A,S100A10"
"GO:BP","cellular response to chemical stress","GO:0062197","1","0","257","544","10","15922","LRRK2,GCH1,HGF,ATP13A2,FAS,AIFM2,ZC3H12A,MMP9,NCF1,DHFR"
"GO:BP","sympathetic ganglion development","GO:0061549","1","0","9","544","1","15922","NRP1"
"GO:BP","ganglion development","GO:0061548","1","0","13","544","1","15922","NRP1"
"GO:BP","protein-containing complex assembly","GO:0065003","1","0","1504","544","61","15922","TIFA,GBP5,HLA-DMA,HLA-DMB,AIM2,CD40,WARS1,GBP1,CD74,P2RX7,LRRK2,HLA-DRA,SEPTIN4,GCH1,HLA-DRB1,PLEK,MSRB1,JAK2,COLEC12,STEAP4,DPYS,SYT1,TAPBP,FAS,KCNJ2,BCL2L11,DNAAF1,H2BC21,GSDMD,SOAT1,CDC45,TAL1,TRIM22,PRRT2,PML,B2M,POMP,MEFV,ZC3H12A,MCM6,MCM7,TK1,SCIN,HELLS,MCM4,DMC1,CDT1,MCM2,CDH5,RALB,TMSB10,CENPM,OIP5,FAM107A,PMAIP1,SCO2,ANLN,TAPBPL,ASIC1,CENPU,S100A10"
"GO:BP","protein-DNA complex assembly","GO:0065004","1","0","209","544","12","15922","H2BC21,CDC45,MCM6,MCM7,HELLS,MCM4,DMC1,CDT1,MCM2,CENPM,OIP5,CENPU"
"GO:BP","protein-lipid complex assembly","GO:0065005","1","0","27","544","1","15922","SOAT1"
"GO:BP","axon development","GO:0061564","1","0","356","544","9","15922","EPHB3,NRP1,SPTBN4,SEMA6B,SCARF1,PLXNA2,RTN4RL1,RHOBTB3,DHFR"
"GO:BP","regulation of biological quality","GO:0065008","1","0","3299","544","121","15922","IRF1,ATP1B2,IL31RA,PSME2,CD40,P2RX7,S1PR1,LRRK2,GCH1,CXCL11,PSMB9,IL15,SERPING1,TRDN,PDE4B,ERAP2,CXCL10,HLA-DRB1,NOD2,CEACAM1,PID1,G6PC,CCL13,PLEK,STX11,ATP13A2,PSME1,SLC31A2,ABCG2,CXCL9,PDK4,INSYN2A,TNFRSF11A,DEPTOR,TMEM119,STAT1,HCAR2,JAK2,CX3CR1,PSMB10,AGT,ADAM8,THBD,GNG2,TESC,SLC12A3,SYT1,SLC11A1,EPHB3,ATP6V0D2,CCL7,GPR183,TAPBP,NRP1,ACSL1,AGR2,PSMB8,E2F1,XRN1,KCNJ2,CAMK2D,CYP1A1,SPTBN4,MDGA1,SEMA6B,KLF4,BCL2L11,GHRL,CCL15,TGM2,ENPP4,SAMD4A,GABRA3,SOAT1,TAL1,EPAS1,PRRT2,PML,FAM20A,PKIB,SRI,B2M,CCL8,C3,PLXNA2,RASGRF1,ATP8B1,ZC3H12A,CCRL2,ABCB1,JAK3,RECQL4,P2RX4,RAPGEF2,HSD11B1,RAB20,EXO1,SCIN,MCTP2,DHRS3,NPR1,LRP5,SYT6,FEN1,CDH5,GRAMD1B,CYSLTR1,TMSB10,EDN1,DHRS9,NCF1,PIWIL4,FAM107A,RHOBTB3,PMAIP1,SCN4B,CXCR3,ANK2,TTC39B,MAFF,DGAT2"
"GO:BP","chaperone-mediated autophagy","GO:0061684","1","0","12","544","1","15922","ATP13A2"
"GO:BP","parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","GO:0061734","1","0","5","544","1","15922","OPTN"
"GO:BP","establishment of protein localization to plasma membrane","GO:0061951","1","0","52","544","2","15922","VAMP5,OPTN"
"GO:BP","regulation of small molecule metabolic process","GO:0062012","1","0","351","544","16","15922","PSME2,CD74,P2RX7,PSMB9,CEACAM1,PID1,PLEK,PSME1,PDK4,PSMB10,PSMB8,SLC2A6,PMAIP1,SLC45A3,BRCA1,TTC39B"
"GO:BP","process utilizing autophagic mechanism","GO:0061919","1","0","431","544","14","15922","CALCOCO2,LRRK2,LAMP3,HGF,ATP13A2,OPTN,TRIM17,ATP6V0D2,TRIM22,MEFV,ZC3H12A,DRAM1,RALB,SESN3"
"GO:BP","selective autophagy","GO:0061912","1","0","36","544","2","15922","CALCOCO2,OPTN"
"GO:BP","positive regulation of small molecule metabolic process","GO:0062013","1","0","103","544","5","15922","CD74,P2RX7,PID1,PMAIP1,SLC45A3"
"GO:BP","glial cell activation","GO:0061900","1","0","44","544","2","15922","JAK2,STAP1"
"GO:BP","mitochondrion disassembly","GO:0061726","1","0","61","544","2","15922","ATP13A2,OPTN"
"GO:BP","antimicrobial humoral immune response mediated by antimicrobial peptide","GO:0061844","1","0","74","544","5","15922","CXCL11,CXCL10,CCL13,CXCL9,H2BC21"
"GO:BP","telomeric D-loop disassembly","GO:0061820","1","0","9","544","1","15922","RECQL4"
"GO:BP","CAMKK-AMPK signaling cascade","GO:0061762","1","0","6","544","1","15922","LRRK2"
"GO:BP","leukocyte adhesion to arterial endothelial cell","GO:0061757","1","0","4","544","1","15922","KLF4"
"GO:BP","leukocyte adhesion to vascular endothelial cell","GO:0061756","1","0","43","544","4","15922","SELL,CX3CR1,VCAM1,KLF4"
"GO:BP","positive regulation of mitotic sister chromatid segregation","GO:0062033","1","0","22","544","1","15922","CDT1"
"GO:BP","motor behavior","GO:0061744","1","0","5","544","1","15922","ATP1B2"
"GO:BP","negative regulation of small molecule metabolic process","GO:0062014","1","0","77","544","4","15922","CEACAM1,PID1,PLEK,BRCA1"
"GO:BP","protein localization to cilium","GO:0061512","1","0","43","544","2","15922","SNX10,IFT122"
"GO:BP","T follicular helper cell differentiation","GO:0061470","1","0","2","544","1","15922","GPR183"
"GO:BP","reproductive system development","GO:0061458","1","0","141","544","4","15922","ASCL2,E2F8,KITLG,GHRL"
"GO:BP","positive regulation of mesonephros development","GO:0061213","1","0","15","544","1","15922","AGT"
"GO:BP","mammary gland epithelium development","GO:0061180","1","0","27","544","2","15922","JAK2,LRP5"
"GO:BP","regulation of insulin secretion involved in cellular response to glucose stimulus","GO:0061178","1","0","28","544","2","15922","HLA-DRB1,LRP5"
"GO:BP","3'-UTR-mediated mRNA destabilization","GO:0061158","1","0","16","544","1","15922","ZC3H12A"
"GO:BP","mRNA destabilization","GO:0061157","1","0","28","544","1","15922","ZC3H12A"
"GO:BP","endothelial tube morphogenesis","GO:0061154","1","0","16","544","1","15922","CXCL10"
"GO:BP","regulation of mesonephros development","GO:0061217","1","0","18","544","1","15922","AGT"
"GO:BP","morphogenesis of a branching epithelium","GO:0061138","1","0","62","544","4","15922","HGF,AGT,NRP1,LRP5"
"GO:BP","negative regulation of protein tyrosine kinase activity","GO:0061099","1","0","24","544","1","15922","MVP"
"GO:BP","positive regulation of protein tyrosine kinase activity","GO:0061098","1","0","38","544","3","15922","AGT,STAP1,NCF1"
"GO:BP","regulation of protein tyrosine kinase activity","GO:0061097","1","0","66","544","4","15922","AGT,STAP1,NCF1,MVP"
"GO:BP","myeloid leukocyte cytokine production","GO:0061082","1","0","17","544","1","15922","CD74"
"GO:BP","positive regulation of myeloid leukocyte cytokine production involved in immune response","GO:0061081","1","0","10","544","1","15922","CD74"
"GO:BP","muscle structure development","GO:0061061","1","0","394","544","15","15922","MYOZ2,S1PR1,VAMP5,CXCL10,TMEM119,PIM1,ITGA7,MYOF,BHLHE41,EPAS1,SRI,EDN1,ITGB1BP2,HBEGF,ANK2"
"GO:BP","regulation of proteasomal protein catabolic process","GO:0061136","1","0","159","544","7","15922","PSME2,LRRK2,LAMP3,PSME1,NUB1,RNF19B,DAB2"
"GO:BP","retina vasculature development in camera-type eye","GO:0061298","1","0","11","544","2","15922","NRP1,LRP5"
"GO:BP","retina vasculature morphogenesis in camera-type eye","GO:0061299","1","0","6","544","2","15922","NRP1,LRP5"
"GO:BP","retinal blood vessel morphogenesis","GO:0061304","1","0","4","544","1","15922","LRP5"
"GO:BP","connective tissue development","GO:0061448","1","0","133","544","5","15922","PLAAT3,GHRL,SCIN,LRP5,DGAT2"
"GO:BP","regulation of transcription from RNA polymerase II promoter in response to hypoxia","GO:0061418","1","0","76","544","6","15922","PSME2,PSMB9,PSME1,PSMB10,PSMB8,EPAS1"
"GO:BP","regulation of molecular function","GO:0065009","1","0","2238","544","103","15922","ATP1B2,PLAAT4,PSME2,AIM2,CD40,WARS1,CD74,LRRK2,GCH1,ITK,PSMB9,SERPING1,TRDN,PDE4B,LAMP3,NOD2,CEACAM1,CCL13,PLEK,RXFP1,HGF,KLRK1,RHEBL1,NLRC5,TNFSF10,ATP13A2,PSME1,ACOD1,PDK4,TNFRSF11A,DEPTOR,LMTK2,CCNE2,JAK2,CX3CR1,AGT,ADAM8,PIM1,TESC,RIPK2,SLC11A1,EPHB3,CCL7,NRP1,FAS,PSMB8,E2F1,AOC3,CAMK2D,KLF4,GHRL,CCL15,CDKN2C,RSU1,TNFSF18,TRIM22,CDC25A,CDC6,PKIB,SRI,B2M,CCL8,CLSPN,PLXNA2,MEFV,RASGRF1,ZC3H12A,ABCB1,CTSS,PARP10,CYLD,DAB2,RAPGEF2,IFIT2,CASP4,STAP1,DSCC1,CARD16,CDT1,LRP5,XIRP1,USP6NL,TNFAIP8L3,MMP9,RALB,ADORA3,EDN1,CDCA5,NCF1,DTX3L,NRK,PKMYT1,CDK1,BIRC5,PMAIP1,SCN4B,MVP,DHFR,GADD45B,ANK2,TRIM31,CCNA2,S100A10"
"GO:BP","regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance","GO:0061394","1","0","2","544","1","15922","ATF3"
"GO:BP","regulation of extent of cell growth","GO:0061387","1","0","62","544","2","15922","NRP1,SEMA6B"
"GO:BP","heart trabecula morphogenesis","GO:0061384","1","0","20","544","1","15922","S1PR1"
"GO:BP","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","GO:0070059","1","0","49","544","4","15922","LRRK2,BCL2L11,CASP4,PMAIP1"
"GO:BP","trabecula morphogenesis","GO:0061383","1","0","25","544","1","15922","S1PR1"
"GO:BP","determination of heart left/right asymmetry","GO:0061371","1","0","47","544","3","15922","TBX21,DNAAF1,MICAL2"
"GO:BP","neural precursor cell proliferation","GO:0061351","1","0","69","544","3","15922","LRRK2,CX3CR1,ATF5"
"GO:BP","cardiac conduction","GO:0061337","1","0","141","544","11","15922","ATP1B2,TRDN,CACNA2D3,AGT,KCNJ2,CAMK2D,SPTBN4,SRI,NPR1,SCN4B,ANK2"
"GO:BP","renal tubule morphogenesis","GO:0061333","1","0","40","544","2","15922","AGT,MTSS1"
"GO:BP","renal tubule development","GO:0061326","1","0","50","544","3","15922","STAT1,AGT,MTSS1"
"GO:BP","cell proliferation involved in heart morphogenesis","GO:0061323","1","0","12","544","1","15922","PIM1"
"GO:BP","glycosylation","GO:0070085","1","0","224","544","3","15922","GALNT18,MUC1,TMTC1"
"GO:BP","trophoblast giant cell differentiation","GO:0060707","1","0","3","544","1","15922","E2F8"
"GO:BP","cell differentiation involved in embryonic placenta development","GO:0060706","1","0","6","544","1","15922","E2F8"
"GO:BP","regulation of branching involved in salivary gland morphogenesis","GO:0060693","1","0","2","544","1","15922","HGF"
"GO:BP","regulation of morphogenesis of a branching structure","GO:0060688","1","0","25","544","3","15922","LRRK2,HGF,AGT"
"GO:BP","regulation of membrane repolarization","GO:0060306","1","0","36","544","3","15922","KCNJ2,SCN4B,ANK2"
"GO:BP","regulation of cell diameter","GO:0060305","1","0","1","544","1","15922","PLEK"
"GO:BP","negative regulation of G0 to G1 transition","GO:0070317","1","0","40","544","4","15922","E2F1,RRM2,MIR503,BRCA1"
"GO:BP","triglyceride homeostasis","GO:0070328","1","0","32","544","1","15922","DGAT2"
"GO:BP","positive regulation of cytokine activity","GO:0060301","1","0","1","544","1","15922","NRP1"
"GO:BP","regulation of cytokine activity","GO:0060300","1","0","4","544","1","15922","NRP1"
"GO:BP","regulation of G0 to G1 transition","GO:0070316","1","0","42","544","4","15922","E2F1,RRM2,MIR503,BRCA1"
"GO:BP","positive regulation of sarcomere organization","GO:0060298","1","0","6","544","1","15922","EDN1"
"GO:BP","long-term synaptic potentiation","GO:0060291","1","0","50","544","1","15922","FAM107A"
"GO:BP","epithelial cilium movement involved in determination of left/right asymmetry","GO:0060287","1","0","9","544","1","15922","DNAAF1"
"GO:BP","regulation of cell development","GO:0060284","1","0","617","544","26","15922","ATP1B2,ASCL2,GBP1,LRRK2,CX3CR1,SYT1,EPHB3,GPR183,NRP1,BHLHE41,CASZ1,SEMA6B,SCARF1,TNFRSF21,B2M,PLXNA2,P2RX4,RAPGEF2,CDH5,EDN1,RTN4RL1,SDC2,CDK1,SLC45A3,C21ORF91,S100A10"
"GO:BP","cilium assembly","GO:0060271","1","0","333","544","6","15922","SNX10,ABLIM3,DNAAF1,CYLD,IFT122,CDK1"
"GO:BP","fat cell proliferation","GO:0070341","1","0","7","544","2","15922","PID1,E2F1"
"GO:BP","regulation of fat cell proliferation","GO:0070344","1","0","7","544","2","15922","PID1,E2F1"
"GO:BP","regulation of sarcomere organization","GO:0060297","1","0","8","544","1","15922","EDN1"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","1","0","5077","544","170","15922","IRF1,MYOZ2,IL31RA,PSME2,AIM2,LBH,ASCL2,CD40,WARS1,GBP1,CD74,P2RX7,CIITA,SOCS1,LRRK2,ETV7,SEPTIN4,PSMB9,GSAP,CD38,IL15,SERPING1,LAMP3,TBX21,CXCL10,NOD2,CEACAM1,PID1,CCL13,HGF,RHEBL1,NLRC5,TNFSF10,ATP13A2,PSME1,ACOD1,BATF2,BANK1,CHRD,EGR2,ATF3,TNFRSF11A,DEPTOR,CCNE2,PADI2,TMEM119,OPTN,STAT1,JAK2,CX3CR1,PSMB10,H2AC19,NUB1,AGT,ADAM8,PIM1,IFI27,TESC,RIPK2,TLR8,E2F2,ONECUT2,E2F8,OVOL1,BATF3,SLC11A1,STAT2,CCL7,GPR183,TAPBP,NRP1,BHLHE41,IL27,FAS,AGR2,PSMB8,E2F1,XRN1,CD28,MYBL2,CAMK2D,SPTBN4,ICAM1,CASZ1,NECAB2,RMI2,KLF4,SSBP3,TOX2,GHRL,MUC1,ARNTL2,CCL15,RRM2,CDKN2C,SAMD4A,TNFSF18,CD80,SOAT1,TYMS,CDC45,TAL1,EPAS1,TRIM22,CDC25A,PML,FAM20A,CDC6,PKIB,RNF19B,ZNF367,CCL8,C3,CLSPN,MEFV,SCIMP,ATP8B1,ZC3H12A,TICRR,JAK3,PARP10,CYLD,EBF4,DAB2,RAPGEF2,CASP4,STAP1,ZNFX1,TCF19,ATF5,IRF7,DSCC1,CARD16,HELLS,ESCO2,CDT1,LRP5,TNFAIP8L3,MMP9,CDH5,ENPP2,RALB,ADORA3,FAXDC2,EDN1,VEGFC,GTPBP1,SLAMF1,NCF1,DTX3L,NRK,PKMYT1,PIWIL4,MIR503,CDK1,FAM107A,BIRC5,PMAIP1,MVP,DHFR,SBNO2,GADD45B,BRCA1,DTL,ANK2,TRIM31,IL22RA2,MAFF,MICAL2,CCNA2"
"GO:BP","regulation of ventricular cardiac muscle cell membrane repolarization","GO:0060307","1","0","23","544","2","15922","SCN4B,ANK2"
"GO:BP","regulation of ryanodine-sensitive calcium-release channel activity","GO:0060314","1","0","25","544","3","15922","TRDN,CAMK2D,SRI"
"GO:BP","regulation of type I interferon-mediated signaling pathway","GO:0060338","1","0","27","544","2","15922","NLRC5,ZBP1"
"GO:BP","cellular response to hydrogen peroxide","GO:0070301","1","0","63","544","2","15922","LRRK2,HGF"
"GO:BP","positive regulation of interferon-gamma-mediated signaling pathway","GO:0060335","1","0","4","544","1","15922","NLRC5"
"GO:BP","regulation of interferon-gamma-mediated signaling pathway","GO:0060334","1","0","23","544","4","15922","SOCS1,NLRC5,STAT1,JAK2"
"GO:BP","regulation of stress-activated protein kinase signaling cascade","GO:0070302","1","0","199","544","10","15922","NOD2,TNFRSF11A,FAS,SCIMP,ZC3H12A,CYLD,EDN1,SLAMF1,NCF1,GADD45B"
"GO:BP","positive regulation of response to interferon-gamma","GO:0060332","1","0","4","544","1","15922","NLRC5"
"GO:BP","regulation of blood vessel remodeling","GO:0060312","1","0","10","544","1","15922","CEACAM1"
"GO:BP","regulation of response to interferon-gamma","GO:0060330","1","0","23","544","4","15922","SOCS1,NLRC5,STAT1,JAK2"
"GO:BP","head development","GO:0060322","1","0","359","544","13","15922","ATP1B2,LRRK2,EGR2,PADI2,INA,EPHB3,HESX1,MDGA1,SSBP3,B2M,RAPGEF2,ATF5,C21ORF91"
"GO:BP","positive regulation of stress-activated protein kinase signaling cascade","GO:0070304","1","0","143","544","8","15922","NOD2,TNFRSF11A,SCIMP,ZC3H12A,EDN1,SLAMF1,NCF1,GADD45B"
"GO:BP","positive regulation of ryanodine-sensitive calcium-release channel activity","GO:0060316","1","0","8","544","1","15922","TRDN"
"GO:BP","response to cGMP","GO:0070305","1","0","5","544","1","15922","RAPGEF2"
"GO:BP","negative regulation of ryanodine-sensitive calcium-release channel activity","GO:0060315","1","0","11","544","2","15922","TRDN,SRI"
"GO:BP","lens fiber cell differentiation","GO:0070306","1","0","13","544","1","15922","MAF"
"GO:BP","negative regulation of stress-activated protein kinase signaling cascade","GO:0070303","1","0","46","544","1","15922","CYLD"
"GO:BP","anatomical structure homeostasis","GO:0060249","1","0","316","544","15","15922","ATP1B2,P2RX7,S1PR1,NOD2,TMEM119,ADAM8,XRN1,PML,PKIB,B2M,RECQL4,P2RX4,EXO1,FEN1,PIWIL4"
"GO:BP","mesenchymal to epithelial transition","GO:0060231","1","0","13","544","1","15922","STAT1"
"GO:BP","negative regulation of fat cell proliferation","GO:0070345","1","0","5","544","1","15922","E2F1"
"GO:BP","circadian temperature homeostasis","GO:0060086","1","0","3","544","1","15922","TNFRSF11A"
"GO:BP","regulation of ERK1 and ERK2 cascade","GO:0070372","1","0","244","544","18","15922","GBP1,CD74,NOD2,CEACAM1,CCL13,TNFRSF11A,CCL7,GPR183,NRP1,ICAM1,NECAB2,CCL15,CCL8,SCIMP,RAPGEF2,TNFAIP8L3,SLAMF1,MIR503"
